#timestamp [ns], p_RS_R_x [m], p_RS_R_y [m], p_RS_R_z [m], q_RS_w [], q_RS_x [], q_RS_y [], q_RS_z []
1520437836756357422,0.4824413409,0.4059930692,1.1179336616,0.9910962043,-0.0366500513,-0.0312397130,-0.1241336692
1520437836764690422,0.4817516140,0.4060099451,1.1175981665,0.9911093172,-0.0362003596,-0.0306679804,-0.1243033804
1520437836773023422,0.4811341646,0.4059279236,1.1173831996,0.9910652004,-0.0361800756,-0.0306839253,-0.1246565982
1520437836781357422,0.4803487248,0.4059154881,1.1170358924,0.9910659503,-0.0358622769,-0.0297726893,-0.1249630592
1520437836789690422,0.4797626592,0.4055740220,1.1168631031,0.9909776483,-0.0359470898,-0.0293420305,-0.1257384290
1520437836798024422,0.4790189137,0.4053379325,1.1166259357,0.9910299144,-0.0354833340,-0.0279702534,-0.1257708501
1520437836806357422,0.4781940069,0.4050325746,1.1163850900,0.9908961698,-0.0359320106,-0.0274233501,-0.1268133715
1520437836814690422,0.4770585732,0.4048110760,1.1161864344,0.9908497523,-0.0361908419,-0.0256990718,-0.1274619513
1520437836823023422,0.4761740293,0.4044039664,1.1159506880,0.9907866902,-0.0364102712,-0.0245136218,-0.1281214620
1520437836831357422,0.4749435996,0.4042359144,1.1155033538,0.9906771640,-0.0361010304,-0.0235982290,-0.1292230471
1520437836839690422,0.4741896311,0.4037625944,1.1152176330,0.9905800426,-0.0356331491,-0.0231743138,-0.1301706918
1520437836848024422,0.4727564420,0.4033572886,1.1149851736,0.9904508096,-0.0359701111,-0.0213561780,-0.1313668852
1520437836856357422,0.4717846065,0.4026762838,1.1148017241,0.9903466668,-0.0364886650,-0.0209679901,-0.1320696793
1520437836864690422,0.4704888506,0.4021953830,1.1144834382,0.9902125592,-0.0362920412,-0.0201332049,-0.1332540032
1520437836873023422,0.4690767733,0.4019663614,1.1138483074,0.9900488872,-0.0351115636,-0.0200143698,-0.1347954154
1520437836881357422,0.4676890040,0.4012214644,1.1137853860,0.9899338134,-0.0360091435,-0.0187404276,-0.1355845976
1520437836889690422,0.4662205173,0.4006488662,1.1134476104,0.9898096699,-0.0356403389,-0.0180577475,-0.1366766304
1520437836898023422,0.4645322927,0.4002313571,1.1129674544,0.9896158705,-0.0352775195,-0.0178192311,-0.1381969623
1520437836906357422,0.4630889119,0.3994061738,1.1127354618,0.9895403522,-0.0348868110,-0.0171439273,-0.1389204363
1520437836914690422,0.4614163870,0.3988763158,1.1123101570,0.9893614434,-0.0342374561,-0.0170662932,-0.1403583721
1520437836923024422,0.4596632205,0.3982689011,1.1119263935,0.9892020378,-0.0337024796,-0.0168124568,-0.1416361980
1520437836931357422,0.4579004768,0.3975707237,1.1115517854,0.9890351530,-0.0332087047,-0.0167464694,-0.1429202707
1520437836939690422,0.4560270558,0.3969750369,1.1111322138,0.9888589071,-0.0324903423,-0.0167448258,-0.1442984762
1520437836948023422,0.4541867610,0.3962157820,1.1107309284,0.9887216713,-0.0318976517,-0.0169416491,-0.1453443393
1520437836956357422,0.4524201737,0.3954582565,1.1104542865,0.9886067590,-0.0315126321,-0.0170655244,-0.1461930163
1520437836964690422,0.4504423217,0.3947114342,1.1100327615,0.9884775772,-0.0309287292,-0.0172270153,-0.1471690288
1520437836973024422,0.4483895547,0.3940110530,1.1095746258,0.9882971165,-0.0302937317,-0.0175249065,-0.1484721418
1520437836981357422,0.4463363929,0.3932761846,1.1091757828,0.9881040444,-0.0298798173,-0.0178871526,-0.1497920014
1520437836989690422,0.4442356384,0.3924015222,1.1087379372,0.9879976916,-0.0294117246,-0.0180252947,-0.1505675949
1520437836998023422,0.4421383741,0.3914965356,1.1082310102,0.9879111438,-0.0283527380,-0.0177278238,-0.1513717890
1520437837006357422,0.4399264529,0.3906358231,1.1077466390,0.9877222741,-0.0279569278,-0.0180968536,-0.1526290381
1520437837014690422,0.4376487722,0.3897253408,1.1072590769,0.9875659837,-0.0273330558,-0.0178944256,-0.1537729541
1520437837023023422,0.4353673654,0.3887472415,1.1067191357,0.9874077933,-0.0268398241,-0.0176656282,-0.1548980281
1520437837031357422,0.4330771145,0.3876167264,1.1062851044,0.9873416916,-0.0263852712,-0.0171780659,-0.1554513288
1520437837039690422,0.4306070613,0.3866552421,1.1056019464,0.9871078961,-0.0256716201,-0.0170625302,-0.1570599868
1520437837048024422,0.4280696929,0.3854540745,1.1051317662,0.9869466793,-0.0259273730,-0.0164275056,-0.1580954160
1520437837056357422,0.4254888853,0.3842622415,1.1045177195,0.9868287424,-0.0253784886,-0.0156311865,-0.1589988412
1520437837064690422,0.4228115104,0.3831067894,1.1037735475,0.9866128170,-0.0251926065,-0.0155322674,-0.1603721627
1520437837073023422,0.4200849081,0.3817914422,1.1031301614,0.9864359117,-0.0247884443,-0.0146771197,-0.1615992181
1520437837081357422,0.4172440526,0.3805188661,1.1024336694,0.9862418539,-0.0242119027,-0.0139167730,-0.1629328478
1520437837089690422,0.4143689665,0.3790154019,1.1018370882,0.9860445844,-0.0248107208,-0.0131543142,-0.1640959163
1520437837098024422,0.4114031115,0.3776370763,1.1010976353,0.9857776330,-0.0247366001,-0.0129209299,-0.1657214785
1520437837106357422,0.4084313238,0.3759946244,1.1003591035,0.9856676172,-0.0244105899,-0.0121531929,-0.1664805436
1520437837114690422,0.4052507281,0.3745667848,1.0995993085,0.9853960341,-0.0241612081,-0.0117129835,-0.1681478458
1520437837123023422,0.4019976401,0.3729588291,1.0988489146,0.9851990053,-0.0240091497,-0.0110652083,-0.1693636381
1520437837131357422,0.3984642055,0.3715362303,1.0979684001,0.9848716342,-0.0238921300,-0.0108916103,-0.1712845676
1520437837139690422,0.3952844933,0.3696180982,1.0972424930,0.9847332788,-0.0241708359,-0.0108278868,-0.1720433001
1520437837148023422,0.3919945206,0.3680720470,1.0962416946,0.9844596498,-0.0232967052,-0.0116154713,-0.1736707870
1520437837156357422,0.3882447996,0.3661114711,1.0956784506,0.9842664806,-0.0239149055,-0.0109039449,-0.1747245729
1520437837164690422,0.3843741874,0.3645405344,1.0947096833,0.9840281358,-0.0230266172,-0.0104195341,-0.1762096368
1520437837173024422,0.3811217774,0.3625674431,1.0937781345,0.9838212829,-0.0224139152,-0.0117177763,-0.1773583758
1520437837181357422,0.3769430450,0.3606599192,1.0930673631,0.9836504223,-0.0226220855,-0.0109053086,-0.1783288037
1520437837189690422,0.3732743690,0.3585126183,1.0923115205,0.9834984680,-0.0226454059,-0.0113353525,-0.1791353089
1520437837198023422,0.3694149842,0.3563208766,1.0914320704,0.9833092996,-0.0224270567,-0.0119544956,-0.1801580929
1520437837206357422,0.3654010693,0.3543422058,1.0905214874,0.9831073065,-0.0214460363,-0.0120807607,-0.1813674356
1520437837214690422,0.3613391672,0.3520803698,1.0896837464,0.9829917966,-0.0216744175,-0.0124043870,-0.1819436140
1520437837223024422,0.3572702680,0.3497448419,1.0888644060,0.9828906899,-0.0212443601,-0.0127125373,-0.1825183831
1520437837231357422,0.3529399952,0.3476155205,1.0878764797,0.9826776007,-0.0207116903,-0.0129256907,-0.1837081531
1520437837239690422,0.3488120896,0.3450897089,1.0870180267,0.9825984769,-0.0201591897,-0.0132648680,-0.1841680849
1520437837248023422,0.3441916996,0.3429477053,1.0860617364,0.9823838254,-0.0198935394,-0.0136092490,-0.1853133967
1520437837256357422,0.3398243411,0.3402969325,1.0853599961,0.9823444908,-0.0194746793,-0.0133568936,-0.1855845676
1520437837264690422,0.3353677293,0.3378170341,1.0843781092,0.9821689590,-0.0190766456,-0.0141445034,-0.1864943713
1520437837273023422,0.3308800957,0.3350410809,1.0837206960,0.9821358659,-0.0190521273,-0.0143535639,-0.1866551167
1520437837281357422,0.3263527962,0.3322351162,1.0830861467,0.9821010667,-0.0190145073,-0.0144072956,-0.1868378259
1520437837289690422,0.3216323143,0.3295800514,1.0822589655,0.9819930242,-0.0187392701,-0.0148538962,-0.1873977107
1520437837298024422,0.3167212171,0.3270204256,1.0813955251,0.9819232705,-0.0174222129,-0.0144797943,-0.1879188464
1520437837306357422,0.3120439450,0.3239964836,1.0807964445,0.9819421524,-0.0173933579,-0.0145994844,-0.1878135658
1520437837314690422,0.3072554940,0.3209713517,1.0802046533,0.9817942929,-0.0183606473,-0.0150302733,-0.1884593958
1520437837323023422,0.3023101474,0.3180365191,1.0795252602,0.9817719008,-0.0176943141,-0.0148324361,-0.1886553602
1520437837331357422,0.2971797576,0.3150992301,1.0790333232,0.9816128584,-0.0182058938,-0.0146266319,-0.1894486824
1520437837339690422,0.2922161431,0.3119481168,1.0784211450,0.9815837483,-0.0181856088,-0.0147142088,-0.1895946221
1520437837348024422,0.2868613123,0.3089256364,1.0778986217,0.9814165854,-0.0181363671,-0.0143116762,-0.1904933963
1520437837356357422,0.2817404313,0.3056698483,1.0774467943,0.9813656605,-0.0185252792,-0.0140513058,-0.1907375557
1520437837364690422,0.2764957303,0.3023744750,1.0769804625,0.9813232200,-0.0180639327,-0.0134763346,-0.1910414106
1520437837373023422,0.2712142683,0.2989900731,1.0767067031,0.9812485409,-0.0185245081,-0.0131048748,-0.1914063891
1520437837381357422,0.2659298753,0.2956198028,1.0762988285,0.9811009898,-0.0187807079,-0.0137148377,-0.1920938209
1520437837389690422,0.2605064522,0.2923115734,1.0759122639,0.9810026183,-0.0184340182,-0.0135973732,-0.1926373827
1520437837398023422,0.2551570656,0.2886604252,1.0759105679,0.9809655822,-0.0190036284,-0.0135109819,-0.1927766635
1520437837406357422,0.2493592646,0.2853845210,1.0755106764,0.9807709952,-0.0182209230,-0.0129141866,-0.1938800574
1520437837414690422,0.2440564426,0.2816081686,1.0754569042,0.9808457838,-0.0186928543,-0.0132146468,-0.1934360329
1520437837423024422,0.2383433992,0.2776517869,1.0754892246,0.9803859127,-0.0215159160,-0.0133110620,-0.1954567551
1520437837431357422,0.2328269397,0.2744473868,1.0754346103,0.9805839790,-0.0189036329,-0.0131329073,-0.1947440358
1520437837439690422,0.2272965812,0.2702738265,1.0756502128,0.9802310958,-0.0221116663,-0.0136658959,-0.1961410624
1520437837448023422,0.2214400305,0.2667448598,1.0757031749,0.9800903067,-0.0220131206,-0.0132702035,-0.1968814744
1520437837456357422,0.2161161908,0.2626867773,1.0759325828,0.9801434919,-0.0229306102,-0.0141877966,-0.1964475217
1520437837464690422,0.2099837178,0.2591380430,1.0760918370,0.9799457250,-0.0225391352,-0.0130631928,-0.1975543378
1520437837473024422,0.2042433939,0.2553645979,1.0762518375,0.9798315248,-0.0223634936,-0.0131608885,-0.1981334098
1520437837481357422,0.1983426292,0.2516174275,1.0764349994,0.9796810100,-0.0221235647,-0.0133184178,-0.1988926502
1520437837489690422,0.1928768107,0.2473501282,1.0766678005,0.9796936899,-0.0226068630,-0.0143405118,-0.1987046892
1520437837498023422,0.1866936551,0.2435957853,1.0769945833,0.9795336695,-0.0221114981,-0.0137041517,-0.1995922547
1520437837506357422,0.1804578351,0.2397866827,1.0772792603,0.9793634222,-0.0217726762,-0.0132684874,-0.2004923566
1520437837514690422,0.1745214474,0.2356161669,1.0776709376,0.9792867371,-0.0217684907,-0.0134828644,-0.2008527611
1520437837523023422,0.1686425732,0.2314424140,1.0781440249,0.9791919230,-0.0218435604,-0.0138635299,-0.2012804990
1520437837531357422,0.1624461323,0.2275187120,1.0786027041,0.9790800329,-0.0213161711,-0.0137475436,-0.2018883726
1520437837539690422,0.1561970711,0.2235634133,1.0792543166,0.9788658453,-0.0205605410,-0.0131688080,-0.2030406449
1520437837548024422,0.1500670483,0.2195886361,1.0798442036,0.9786641909,-0.0195131895,-0.0131943240,-0.2041116037
1520437837556357422,0.1439349123,0.2155811983,1.0806322592,0.9784901013,-0.0190884286,-0.0128562880,-0.2050060228
1520437837564690422,0.1380505259,0.2115916916,1.0813914342,0.9783388352,-0.0169924486,-0.0134398759,-0.2058731404
1520437837573023422,0.1317785357,0.2077477704,1.0824820766,0.9781040968,-0.0163503574,-0.0124509791,-0.2070990458
1520437837581357422,0.1259091145,0.2035573168,1.0836336896,0.9780442280,-0.0164372528,-0.0123826568,-0.2073788191
1520437837589690422,0.1197190370,0.1994626560,1.0846403298,0.9777929253,-0.0174764564,-0.0121666717,-0.2084887068
1520437837598024422,0.1135048583,0.1958302041,1.0856691017,0.9775479069,-0.0155712463,-0.0117631388,-0.2098076609
1520437837606357422,0.1072573394,0.1918277333,1.0868485372,0.9773872618,-0.0162199358,-0.0112128121,-0.2105358094
1520437837614690422,0.1011428069,0.1876566748,1.0879513111,0.9770590047,-0.0178899737,-0.0111564341,-0.2119225898
1520437837623023422,0.0951899288,0.1834975805,1.0890867821,0.9770092746,-0.0188800062,-0.0114397270,-0.2120508318
1520437837631357422,0.0889479480,0.1798870492,1.0899451955,0.9770779848,-0.0166830714,-0.0106254140,-0.2119608158
1520437837639690422,0.0826738155,0.1755610093,1.0911507494,0.9765173454,-0.0206615631,-0.0105153167,-0.2141877727
1520437837648023422,0.0765357699,0.1715921244,1.0922413042,0.9764192292,-0.0211258076,-0.0098046794,-0.2146230586
1520437837656357422,0.0703865609,0.1673742432,1.0931992176,0.9761577330,-0.0230125587,-0.0097960772,-0.2156166490
1520437837664690422,0.0642445366,0.1631342896,1.0943065142,0.9757614028,-0.0255534267,-0.0095588415,-0.2171297672
1520437837673024422,0.0582863841,0.1590342665,1.0953119931,0.9757653220,-0.0265997664,-0.0093416145,-0.2169959055
1520437837681357422,0.0523338001,0.1548983711,1.0961463845,0.9755652425,-0.0282963473,-0.0093626392,-0.2176789271
1520437837689690422,0.0463643177,0.1506601760,1.0971701954,0.9754193217,-0.0296657669,-0.0092307862,-0.2181556364
1520437837698023422,0.0402368754,0.1467481179,1.0978704756,0.9751113823,-0.0308902197,-0.0094248423,-0.2193507664
1520437837706357422,0.0343848681,0.1424586709,1.0988730748,0.9749769994,-0.0323724034,-0.0093285934,-0.2197381522
1520437837714690422,0.0284241359,0.1381858665,1.0997558359,0.9748548757,-0.0328609919,-0.0095836068,-0.2201960059
1520437837723024422,0.0225359353,0.1341109667,1.1003893136,0.9747455919,-0.0342877878,-0.0097257243,-0.2204558664
1520437837731357422,0.0168240397,0.1298127997,1.1011867345,0.9745857065,-0.0341661018,-0.0100816756,-0.2211645045
1520437837739690422,0.0109957498,0.1256656567,1.1017193343,0.9744807728,-0.0349599105,-0.0104103274,-0.2214873658
1520437837748023422,0.0052042639,0.1215055736,1.1023618894,0.9743568046,-0.0341359370,-0.0111894245,-0.2221223806
1520437837756357422,-0.0003854593,0.1171806282,1.1028676538,0.9744582373,-0.0342560302,-0.0111891300,-0.2216584568
1520437837764690422,-0.0062494010,0.1130044442,1.1031978618,0.9744605665,-0.0332051755,-0.0113881076,-0.2217979522
1520437837773023422,-0.0119084500,0.1086897682,1.1035565561,0.9744624571,-0.0328971473,-0.0116937371,-0.2218196428
1520437837781357422,-0.0175980756,0.1044077684,1.1039953580,0.9745039731,-0.0310002258,-0.0119695756,-0.2218957449
1520437837789690422,-0.0230988175,0.1000432910,1.1040668058,0.9746165123,-0.0299465921,-0.0121095191,-0.2215382925
1520437837798024422,-0.0287993577,0.0956067406,1.1042935246,0.9746569943,-0.0288053784,-0.0119913189,-0.2215179494
1520437837806357422,-0.0344170069,0.0912126905,1.1044324190,0.9747356039,-0.0281297997,-0.0117661870,-0.2212708154
1520437837814690422,-0.0400739757,0.0866933118,1.1045311188,0.9749318797,-0.0263577639,-0.0115475757,-0.2206348832
1520437837823023422,-0.0457011648,0.0825852567,1.1043088966,0.9751228021,-0.0243647512,-0.0115073865,-0.2200214982
1520437837831357422,-0.0512930800,0.0778664068,1.1043778786,0.9752236265,-0.0236341495,-0.0111259077,-0.2196736658
1520437837839690422,-0.0569034473,0.0734132990,1.1040830622,0.9753323743,-0.0222674777,-0.0105561688,-0.2193615427
1520437837848024422,-0.0623749015,0.0687950939,1.1039984852,0.9754182248,-0.0223634400,-0.0103765114,-0.2189782894
1520437837856357422,-0.0681342467,0.0643180454,1.1035554598,0.9756110110,-0.0216314676,-0.0093044610,-0.2182399182
1520437837864690422,-0.0736139089,0.0593838902,1.1031697093,0.9757418364,-0.0210202390,-0.0094793128,-0.2177065934
1520437837873023422,-0.0794077396,0.0548824369,1.1027654221,0.9757351613,-0.0214102034,-0.0084785755,-0.2177397804
1520437837881357422,-0.0849993985,0.0499642917,1.1024219192,0.9757871816,-0.0212901975,-0.0079217663,-0.2175393051
1520437837889690422,-0.0906397428,0.0451904065,1.1019635763,0.9758667012,-0.0219052149,-0.0071812028,-0.2171468937
1520437837898023422,-0.0960669517,0.0401721822,1.1013277041,0.9759457336,-0.0226215995,-0.0072441574,-0.2167157366
1520437837906357422,-0.1019560938,0.0353242436,1.1008287218,0.9759235612,-0.0224705821,-0.0056921188,-0.2168775587
1520437837914690422,-0.1076652007,0.0303820800,1.1000873133,0.9759033040,-0.0230927954,-0.0052256407,-0.2169150910
1520437837923024422,-0.1133507226,0.0254061241,1.0992540066,0.9758948401,-0.0240253200,-0.0047699202,-0.2168623824
1520437837931357422,-0.1190958496,0.0202447559,1.0986205500,0.9758011577,-0.0244445312,-0.0037583422,-0.2172566233
1520437837939690422,-0.1246270197,0.0150002146,1.0978029923,0.9759302808,-0.0251740560,-0.0030140006,-0.2166039469
1520437837948023422,-0.1304044533,0.0099382520,1.0969186653,0.9757595464,-0.0260305077,-0.0027461312,-0.2172744326
1520437837956357422,-0.1359800705,0.0046141319,1.0961195168,0.9758238628,-0.0263310215,-0.0022271203,-0.2169550782
1520437837964690422,-0.1417825031,-0.0006524141,1.0952351256,0.9758270956,-0.0272567359,-0.0009937668,-0.2168353344
1520437837973024422,-0.1473704843,-0.0060831109,1.0944120786,0.9758660775,-0.0282905099,-0.0008562318,-0.2165278565
1520437837981357422,-0.1530101267,-0.0113663550,1.0936178201,0.9757663309,-0.0291177867,-0.0005421445,-0.2168684578
1520437837989690422,-0.1589458973,-0.0165668568,1.0930406771,0.9756151182,-0.0303089955,0.0006180481,-0.2173847372
1520437837998023422,-0.1645872191,-0.0219465386,1.0923577583,0.9756009949,-0.0314139843,0.0011685530,-0.2172889660
1520437838006357422,-0.1700757428,-0.0273759506,1.0916299025,0.9755513851,-0.0320022616,0.0012393126,-0.2174254225
1520437838014690422,-0.1757621113,-0.0328189198,1.0911371941,0.9755231212,-0.0333203348,0.0018457553,-0.2173499220
1520437838023023422,-0.1813941417,-0.0381295714,1.0906322539,0.9754209462,-0.0343367712,0.0024468009,-0.2176441522
1520437838031357422,-0.1869253842,-0.0436198010,1.0902761253,0.9754638884,-0.0354736796,0.0031603536,-0.2172598275
1520437838039690422,-0.1924472845,-0.0491419103,1.0900323631,0.9755152634,-0.0368208425,0.0038929678,-0.2167926226
1520437838048024422,-0.1979174495,-0.0544790470,1.0898364198,0.9754192821,-0.0379707293,0.0044875652,-0.2170145379
1520437838056357422,-0.2034347108,-0.0597972931,1.0897938512,0.9754241042,-0.0395415298,0.0059422535,-0.2166771191
1520437838064690422,-0.2089178494,-0.0650902642,1.0895947435,0.9753541347,-0.0405688774,0.0059850242,-0.2168009631
1520437838073023422,-0.2145264108,-0.0703098072,1.0895191032,0.9752516458,-0.0419747205,0.0068459108,-0.2169688541
1520437838081357422,-0.2199333509,-0.0756244196,1.0896039327,0.9751511833,-0.0432683972,0.0082308261,-0.2171180992
1520437838089690422,-0.2253709266,-0.0811553933,1.0897307365,0.9752195000,-0.0448930867,0.0091695977,-0.2164427316
1520437838098024422,-0.2309420902,-0.0862522077,1.0897935690,0.9750125316,-0.0461525287,0.0102466424,-0.2170610828
